********** SUMMARY ***********
Total Mean Accuracy for 1000 runs: 0.9364308510638302
Highest Number of wrong predictions: 21
 Lowest Number of wrong predictions: 4
******** END SUMMARY *********

**** INDIVIDUAL RUN DATA *****
Run 885        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 886        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 887        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 888        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 889        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 890        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 891        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 892        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 893        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 894        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 895        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 896        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 897        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 898        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 899        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 900        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 901        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 902        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 903        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 904        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 905        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 906        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 907        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 908        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 909        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 910        Accuracy: 0.925531914893617	             14 wrong predictions
Run 911        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 912        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 913        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 914        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 915        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 916        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 917        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 918        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 919        Accuracy: 0.898936170212766	             19 wrong predictions
Run 920        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 921        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 922        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 923        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 924        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 925        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 926        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 927        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 928        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 929        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 930        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 931        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 932        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 933        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 934        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 935        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 936        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 937        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 938        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 939        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 940        Accuracy: 0.925531914893617	             14 wrong predictions
Run 941        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 942        Accuracy: 0.898936170212766	             19 wrong predictions
Run 943        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 944        Accuracy: 0.9095744680851063	             17 wrong predictions
Run 945        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 946        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 947        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 948        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 949        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 950        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 951        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 952        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 953        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 954        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 955        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 956        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 957        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 958        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 959        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 960        Accuracy: 0.925531914893617	             14 wrong predictions
Run 961        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 962        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 963        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 964        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 965        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 966        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 967        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 968        Accuracy: 0.9574468085106383	              8 wrong predictions
Run 969        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 970        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 971        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 972        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 973        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 974        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 975        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 976        Accuracy: 0.898936170212766	             19 wrong predictions
Run 977        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 978        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 979        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 980        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 981        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 982        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 983        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 984        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 985        Accuracy: 0.9680851063829787	              6 wrong predictions
Run 986        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 987        Accuracy: 0.925531914893617	             14 wrong predictions
Run 988        Accuracy: 0.9468085106382979	             10 wrong predictions
Run 989        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 990        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 991        Accuracy: 0.9627659574468085	              7 wrong predictions
Run 992        Accuracy: 0.9148936170212766	             16 wrong predictions
Run 993        Accuracy: 0.9361702127659575	             12 wrong predictions
Run 994        Accuracy: 0.9202127659574468	             15 wrong predictions
Run 995        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 996        Accuracy: 0.9521276595744681	              9 wrong predictions
Run 997        Accuracy: 0.9308510638297872	             13 wrong predictions
Run 998        Accuracy: 0.9414893617021277	             11 wrong predictions
Run 999        Accuracy: 0.9680851063829787	              6 wrong predictions
